rank,uid,username,type
1,519274401,CL_LuckyE,提督
2,9174916,牛哇版灬飞翔的皮神,提督
3,5729200,畏光゛,舰长
4,3493294526958393,萝宝宝の月月,舰长
5,11965818,转生成为超好用电击棒,舰长
6,9189063,缺德金毛,舰长
7,34157994,爱学习的萌新白面包,舰长
8,367346953,洛天启I黑星,舰长
9,79963241,cube_miku,舰长
10,677668473,萝哥の现亦,舰长
11,424384495,傲罗の假期,舰长
12,36132907,猫鳄霸,舰长
13,60461156,-我-永远喜欢爱莉希雅,舰长
14,11933095,靑鋆子,舰长
15,484156,欧卡尼亚,舰长
16,456839656,凌冬寒九,舰长
17,573508245,鸢桦aky,舰长
18,437490940,养马糕手-,舰长
19,189598054,i珂i,舰长
20,1512279910,我是路痴qwq,舰长
21,509846987,枫浅沐熙,舰长
22,264489711,北极星夜,舰长
23,32957306,monky_kon,舰长
24,1695619600,阳气四射,舰长
25,650902976,星辰落缨,舰长
26,152425867,戳戳是坏蛋,舰长
27,1789334557,浅川舍人,舰长
28,106797737,yameito,舰长
29,3546393505433751,爱情是糖捏,舰长
30,363857729,玉咩咩碳,舰长
31,591355861,小小空洞骑士,舰长
32,4738109,绯樱_-,舰长
33,501191565,白墨猛的一批,舰长
34,363297560,乙坂奈绪,舰长
35,15201741,炼金师的炼习作,舰长
36,30683849,风凌碧落,舰长
37,3546669796821037,何处梦清秋,舰长
38,352634648,登deng等瞪_5-22,舰长
39,137309469,小N我的超人,舰长
40,359936819,眠眠骑萝宝2号,舰长
41,1500544767,你云夜能有什么坏心思,舰长
42,1610659549,皮皮小八,舰长
43,11398089,一里Bocchi酱,舰长
44,494671967,故寓诸无竟,舰长
45,3461576619199229,绪山洛,舰长
46,528746345,k4ksaw,舰长
47,1356196765,徐泽魈杨,舰长
48,1169667370,北涯先生,舰长
49,347897700,水晶冥,舰长
50,173903164,番薯是不会去学习的,舰长
51,505800931,清氵连,舰长
52,3706948945971456,白梓琳白梓琳,舰长
53,297704428,我就想要咕咕咕咕咕,舰长
54,1440752106,春风共作狮子鸣-,舰长
55,8558920,一天九杯奶茶的Master,舰长
56,3546980712188599,太阳又坠机了,舰长
57,401601766,孑孓排骨汤,舰长
58,1345922535,我叫睡神老许,舰长
59,33056284,枯红山海棠,舰长
60,3546645459372400,money_for,舰长
61,233645397,蘇軒然,舰长
62,310932764,bili_95289527,舰长
63,30840134,冒菜只吃番茄锅,舰长
64,24750446,眠眠子不困,舰长
65,3546915971008552,芝士的无言,舰长
66,240366288,澪依忻,舰长
67,385307665,全世界唯一孤寡,舰长
68,291320395,蒲川邱库,舰长
69,397842256,心理委员哈基黎明,舰长
70,16611962,哈撒孤独,舰长
71,1811650231,墨砌文香,舰长
72,3461582558333746,忘年忽念,舰长
73,3493271506520774,小缘故梦,舰长
74,2141117570,万万灵,舰长
75,39820524,牵丝喵neco,舰长
76,535542637,ulsmallzhou,舰长
77,405983824,金沙曼华,舰长
78,666960177,三千红丝缘何处,舰长
79,14788413,1淡淡,舰长
80,897992,苏京一片雪白,舰长
81,1644120950,清莱ovo,舰长
82,515187863,六个硬币冲冲冲,舰长
83,1777382674,泠爱云,舰长
84,488010195,无敌猫猫猫猫猫头,舰长
85,391550493,不纯少年qk,舰长
86,5139802,Q丶Q紫枫,舰长
87,692424477,0零遴,舰长
88,1247034610,永夜_余音,舰长
89,310597090,浅音早饭雅,舰长
90,14357432,引魂入梦--,舰长
91,176866047,雪夜的皮皮蛋,舰长
92,18526145,陈年老拉菲,舰长
93,259474329,蜘蛛女神白織,舰长
94,426228455,玄非_,舰长
95,2097183,就叫可乐吧ヤ,舰长
96,66689820,嵢漓,舰长
97,4966834,Jill是鸽子,舰长
98,1794853552,能源层指定司书,舰长
99,335336916,wdf亡者,舰长
100,487944808,赛博猴御医,舰长
101,1415676595,bili_95269527,舰长
102,386636970,折仙i,舰长
103,6838639,一见钟情528,舰长
104,13841873,草人艺术馆,舰长
105,372707324,最爱药渣炖萝卜,舰长
106,16617330,无言silence,舰长
107,31299165,爱瞎玩的蛋蛋,舰长
108,1942327076,晦明如暗,舰长
109,38161805,倒头就睡的萧同学,舰长
110,15983872,夏娜521,舰长
111,448207158,怮哭的魑魅魍魉,舰长
112,402083485,摆烂的小lon包,舰长
113,323622769,升宇笙,舰长
114,3706971360332301,别再潇洒了,舰长
115,39338622,传人还是传人,舰长
116,156736451,草丛中的小坑比,舰长
117,433230333,彩色激光,舰长
118,402794306,雷菲尔德,舰长
119,3546759229868162,语栀-_,舰长
120,3546581875821346,蕗茜菲尔,舰长
